,EMcrossnear,EMfracstdnear,EPstdnear,MMRstrengthnear,EMcrossfar,EMfracstdfar,EPstdfar,MMRstrengthfar,MEGNO,MEGNOstd
182,0.289945178718832,0.003006900351760973,4.45212298535483e-05,0.012231620627352467,0.8378982369958469,0.00015867284334755748,9.631159471042627e-05,,2.3246104599169373,0.257992120542689
183,0.0021374251531279093,0.01079422119459703,0.0001688359721719802,,0.15364495338718806,0.0020524674426645718,7.915267942978297e-05,0.013853646410577809,2.341999782378643,0.2964101049373391
184,0.491462469131374,0.0003117751199968528,2.0817796544670007e-05,,0.6742029927179652,0.0003697878553356717,3.467610373699916e-05,,2.0417726780436647,0.22667740213460463
185,0.4643218091042456,3.978617970750149e-05,9.658890750752585e-06,,2.014255966995912,5.279523335306343e-06,2.4483774668314196e-07,,2.06044878144047,0.22860918897441646
186,0.37920285757874583,,,,0.7205718020473444,,,,,
187,0.12439257159419662,0.0009654496589279502,4.3212840801643084e-05,0.0007252184754238009,0.3261720493600566,0.0002938216601155866,8.217684762950449e-07,0.001704018844838848,2.04290770368962,0.22688873167460344
188,0.23296180044107717,0.0005912623401894528,0.000213275659610804,0.009251772821610781,0.3846576928779104,0.000825559693765763,1.919193496341316e-05,0.011783822680929357,2.138554756344743,0.23444776668343467
189,0.6281589402850264,9.096300593266181e-05,1.5022809864379714e-05,0.010812398956474255,0.9970516639516988,2.4393244718904255e-05,8.975134571244411e-06,0.0007039110489438641,2.2172209516986916,0.2460081312440713
190,1.0005589844467198,0.00014063183494959335,4.447009923379014e-05,0.007103231336917131,1.4625381281653822,4.8785816242431685e-05,4.842806982714999e-05,,2.081419491447036,0.23121482047873196
191,0.4644943008091763,0.0051666796700578005,0.00027517262081370384,,0.7634123045904818,0.0026799935947072733,0.00015725206792588172,,13.113768018040393,3.904069861906244
192,1.6651748026596735,4.021391483414586e-06,1.314322354881972e-06,,1.8585635615677796,2.462275566332828e-05,3.82257209883167e-06,,2.128231118864402,0.2363724777842449
193,0.43330449712215674,0.0019041326731322184,0.0004506406522605171,0.019565149470491386,0.5614434549165833,0.003099631451976749,0.0006214990071971727,0.06542689990320194,92.27631040680133,29.81864426221571
194,0.0075186726488279685,,,,0.043045903820976304,,,,,
195,0.36271891863840894,0.00017941681520632804,9.024168751497922e-06,1.6492958924905776e-05,0.515929329432682,0.00012467668841256995,1.1320201041505492e-05,,2.0219074425212926,0.2246455436786235
196,0.022877981961350203,0.04782458637535408,5.748938637439173e-05,,0.21749452076828982,0.007749262606338627,0.0007958782439598425,0.004628647805336224,9.677158756571345,2.7015522916637895
197,0.2441494314243075,0.006207890596005866,2.4271999661645765e-05,0.014419043212251792,1.124922308737729,8.437434629512166e-05,9.93413299210533e-05,0.0020060772235835286,2.0494991546967505,0.2254493610327103
198,1.0726442326055712,5.840181760462947e-05,2.113725108386081e-05,0.010193792063292354,1.386292908283205,3.495345060730755e-05,7.614422573944528e-05,,2.051227924808456,0.22756383267651922
199,0.6522934009640311,0.01683354985556363,0.0005519170224759425,0.055604927059413486,3.568572339385176,0.00011638643349580804,0.0002574987762953931,,2.1948306599659784,0.24536292063841186
200,0.09517738075590981,0.0024113620963262094,0.0001978131705272476,0.002328072615985133,0.3162979226534466,0.00044602001579809746,2.3098190528820226e-06,0.013011412984013385,2.1144388378375543,0.2367871890574859
201,0.11211668768539074,0.028665807744870816,0.0007587878195499794,0.02387317455860273,0.38244003271044363,0.0069826860577431055,2.727982229931001e-05,0.006598845372096389,34.91666641375555,11.122668775834295
202,0.05387034269204645,0.2677484290426868,8.600471061678144e-05,0.07830260229305878,0.39179907679590176,0.0065630390578009555,0.002704846304103528,0.000720965715446431,92.67453170325481,27.542502101959563
203,1.061423527262319,8.539115185379482e-05,0.00010981771750576095,0.005031619446616036,3.0504343691837033,6.23728146358269e-06,1.5772238506731759e-06,,2.0624768633046173,0.22899902259978414
204,0.3528305761921492,0.0007480817469035409,5.280022258688458e-05,,0.8716108321778709,0.0009492335775738769,0.0008403169232907939,,2.032286019294194,0.22576244786628943
205,0.6136492506785054,0.00025998589589037763,7.366373979007336e-05,0.03243102525625133,1.1072052639849843,0.0001294300455987277,7.161837388125566e-05,0.003075191653700705,2.1190546708665696,0.23567363497924104
206,0.1190537768198452,0.0028707759997146534,6.748246014418521e-05,0.0033511442316297288,0.27964999155038484,0.0008566987658537386,0.00012272791021715275,0.002586001544337111,2.0153345915032075,0.2241660868054221
207,0.07625833730937201,0.012440375084171536,5.131005648822947e-05,0.01227523536920978,0.18314980140396134,0.004068155763291294,0.00021136247199557675,0.002283149730801903,11.770936271951403,3.1292106608326957
208,0.1946513961579765,0.015629419615763633,0.00029692446071374857,0.026607946589718892,0.26970703411775154,0.010771219102027094,0.0033973057385678048,0.0004998453828360813,2.072811351091741,0.23007945952031555
209,0.20469441958366003,0.03786785853388466,6.644462619635283e-05,0.07217370754608245,1.3318146614900066,0.00030877076952811065,8.070043342277705e-05,,47.59852618772547,14.946759602580665
210,0.19495973977352996,0.03681952926986583,0.009312960021400571,0.013643214661589412,0.19982561971050156,0.07732934219936945,0.0007392340160268904,0.06605824711360209,114.09147648592896,33.31501367631062
211,0.057516115495681475,,,,0.18256851562249626,,,,,
212,0.15345876865741417,0.04990427335099512,0.002725943204108383,0.018221879829251286,0.3659570110629811,0.0028308680685035256,0.00013473637034800882,0.0056154913946219066,2.4205310200210164,0.27487970485158386
213,0.32956075537091695,0.004939544459268742,0.000905059513082782,0.02175199616005713,0.4805837296362089,0.00831298142302149,0.0009983128896727154,,2.144047534290057,0.2386370899781258
214,0.08769130178652161,0.487559780001006,9.247119090163845e-05,0.18559964370987747,0.8480375854436129,0.001920259641273342,0.0012652368979568594,,,
215,0.03309560698186348,0.07426365040914429,1.9090662805169705e-05,0.09341401296980406,0.35342292786130836,0.004890708426657805,8.757172470200471e-05,,2.194366244623657,0.24416175969963266
216,0.012223119855787086,,,,1.8517988091875945,,,,,
217,0.31173958828777854,0.0011085261100209937,2.4753289260661612e-05,0.01965250309533342,0.3339371879088688,0.00019553199442132096,3.111763941026058e-05,0.0006383176502867713,2.487047845535295,0.2758748633080786
218,0.06820190371737354,0.027004302828928767,0.0012603805358009329,0.01350129359377086,0.13409826702405847,0.0322698176806631,0.0037347465667081953,0.00964775673056365,9.267785165920369,2.3820029689315616
219,0.9668208197638644,0.0005620449416587206,0.0008194249656867893,6.227724118674775e-05,1.4145669595567654,7.780436303441697e-05,3.595613723687827e-05,,2.2377995081490294,0.24864716010637064
220,0.10943994287181363,0.0013812778873447805,1.2206029806829701e-05,0.004119604277426657,0.2816332855271407,0.00026628082828051756,1.5476039605462812e-05,0.0005189094580997356,2.189796119299826,0.24358363833270466
221,0.17177191995031887,0.09421967994124847,0.008467309517497194,0.010678242509188054,1.4923828099826484,0.00471710511242566,8.666839313517783e-05,,11.183487582987858,3.17674658583515
222,0.3829363245652346,0.004969743043701569,0.0010204383887064572,0.0017299564192039742,0.7430525353400171,0.0033140909958788004,0.0008358933207699421,,2.1791182983106636,0.24206605885458538
223,0.1504107430049014,0.025510766755699636,2.01864646320957e-06,0.053022464881948464,1.8619632563694586,9.603138670041171e-06,1.572724864206078e-05,,22.850443986845676,7.557805048577872
224,0.22574417130630395,0.02372203108286752,0.00043217510249856544,0.12000351582885299,0.44564519668297564,0.084894636701621,0.03969851808861146,0.009188135606546785,2.1538592266989824,0.23939699829474148
225,0.5981920281964858,0.0007203344719888522,0.00027342382489644023,0.037545158375536056,0.7926833063634688,0.0006277889058165324,0.0004503493809857641,,2.036987596261061,0.22613791918002651
226,0.5235406883761354,0.0003843482799378476,1.9986451480898804e-05,,0.8474783672386204,0.0020066288303159786,0.0001334054921769566,,2.1320573783826893,0.23685855928777655
227,0.07070583367464223,,,,0.32860336429278086,,,,,
228,0.05956300370415481,,,,0.2992308661737228,,,,,
229,0.23536926344398856,0.006669207492172347,6.568400801812337e-06,0.013173232396147944,1.8001725841279506,4.610878944579627e-05,5.840455362643059e-05,,2.222658758794332,0.24721129757008894
230,0.3415207781072988,0.004061871479562561,1.2598534885739662e-05,0.013595799819812144,0.7413426137166906,0.0003257029776926839,2.0421230490944463e-05,,2.3441603928086012,0.2605030526133181
231,0.20081227970348464,0.025287978580458153,0.00032825922302565064,0.05297921192081757,0.3768412509924897,0.00730204227515902,0.0019276130255727881,0.0015498159583105858,3.725991637622953,0.5796355804332798
232,0.5319662525852468,0.00019126616349304887,2.3464525093064263e-06,0.004221693640223187,0.8375557803286456,8.099176660456327e-06,2.3981238935887427e-06,,2.017803742732442,0.22402068152494573
233,0.20879226441329757,0.0012948609374222794,3.8173355537755854e-05,0.008059914194519352,0.2437329746388468,0.0008299622692951029,1.8005663575575718e-05,0.0009400839020770211,2.1836467418721854,0.2424246034152683
234,0.3909211957399382,0.0028563342323491988,0.0002011705540922437,0.021511856861514203,0.44846893656907977,0.053938235324291185,0.006302171123267869,0.005059290202594087,2.037569108145284,0.22752491895847082
235,0.6559343998390572,0.00013755323366541067,2.1825202731749342e-05,,1.6014702834953993,4.8393147838761235e-05,1.0586411596494346e-06,,2.0190707950110545,0.22443340108086704
236,0.0994459668455923,0.0091299571288291,8.28840748256895e-06,0.010187212494281445,0.727848112093964,4.351803126297418e-05,2.062420564888162e-05,,2.2127255897546663,0.245601858854524
237,0.2330988518585766,,,,0.25200324386516776,,,,,
238,0.20212095870835878,0.0075913225183382865,0.0010624603048722764,0.0027699041325860902,0.5765907994232651,0.0015288738958549898,6.020776399109516e-06,0.06778956055093675,2.108760235753236,0.23431156552025856
239,1.4777854096835503,4.000606900778685e-05,2.954142114217929e-05,,1.5845691415220944,2.274565555634693e-05,1.0539432955181647e-05,,2.0923214862128123,0.23242942526448915
240,0.09018230204665031,0.01800585762381716,0.0001917880665496046,0.028829935443886116,0.2986311163773234,0.01344196801636184,0.0040259979550664095,0.01130219506239297,2.106374006122541,0.2294147626601353
241,0.03652566154146535,,,,0.4139760027987105,,,,,
242,0.1639066794607265,0.02462253574221358,0.00045575367257119626,0.0741366973213091,0.8351455145843285,0.0067474080112374015,0.00015232636409062448,,2.0520099508500858,0.22821344871251667
243,0.17247391250841132,0.05653289897217531,0.003156369190452071,0.0565149564412437,0.3851224332005781,0.06345367265980377,0.012522448812802995,0.012953231386876275,,
244,1.191400445553883,0.0004535174879771432,0.00012813239631859327,0.0013956988801762864,1.3052206973648885,5.8175971803604485e-05,4.629046519026034e-05,,2.122835575775709,0.23620718301164886
245,0.047947231455090014,,,,0.3955219665122403,,,,,
246,0.4066954408144388,0.0021609248534531036,0.00886618984108925,0.10292677686555998,0.9816698201541468,0.00031255162001209933,4.071376833533196e-05,0.022087812595290936,2.2023858217791155,0.24602216763940363
247,0.058481189090718436,0.010051331767329424,3.2094843310207874e-05,0.013287060448583434,0.1636429756083582,0.0018397248343709396,0.00015520575763088815,0.004934518444757799,2.106413682890108,0.234018563427763
248,0.05657771781162411,,,,1.6905362068975853,,,,,
249,0.052382611225439926,,,,0.32485917087060656,,,,,
250,0.12295725942300965,0.0709859844118241,0.004327612433794512,0.013304964074682893,0.17377797134500927,0.005797124781402465,0.00017781337034401397,0.02431065583055107,3.5496693621544684,0.6056067080333868
251,0.21525037928512347,0.09042102171127227,0.0026135297075662294,0.17493820785389214,0.2805850599380116,0.05179600920594481,0.0026792589907964305,0.04135258531759989,2.9181350999293416,0.3622055842539087
252,0.2843225794024547,0.0010003791853072496,2.0829276812354085e-05,0.00867149279304584,0.7438843965009017,0.00034701790547676743,2.0640374824580877e-05,,2.0196231312251856,0.22448394633603788
253,0.009759087263937429,,,,0.2767114486684878,,,,,
254,0.21995053449736263,0.0007930798495898933,1.0244054640911826e-05,0.008858271761836919,0.3473433047540736,0.00018851403692844287,5.282555073481682e-05,0.0009697779780988092,2.1024081742486476,0.2336500815337815
255,0.792711021271662,0.00048635665431860675,3.051431971119826e-06,,2.050349437285819,0.00020219357131684177,1.1533152994065792e-05,,2.430586654571063,0.33590526003830556
256,0.10029451954345339,0.0025383137202723634,0.00022842583874130607,0.07150125415659467,0.10308014090654218,0.008827510183296852,0.0003385336569567168,0.005383509442092389,1.9410538780288111,0.22135509624926464
257,0.1814622702913093,0.018132049886209815,0.006630744247316929,0.009299711007244416,1.0534627530756309,0.0002554541659993561,4.370722417484691e-06,0.04190631584121075,2.028107710688111,0.2253312836866956
258,0.18756023875028877,0.0007278917645552652,2.0960841308703265e-05,0.008523160665668163,0.2813694848870736,0.0010159328298841026,0.0002967926364015775,0.0007691189238991506,2.878723966190522,0.44913660348051243
259,0.0013031078052519235,3.654618906858066,0.0008530959979349078,,0.3019600386106304,0.01882762577447233,0.0008999410076153725,0.03502293641633279,9.473684771706228,2.5929880550191586
260,0.5507973515763024,0.00011523136728499516,1.3614531814872209e-05,0.004146927730463729,2.127793821847546,6.1675891304076424e-06,4.4171476486196934e-07,,2.1312238628129925,0.2372414622826344
261,0.005544362572358177,3.0896347565571896,0.018398115970897782,,0.4465931005657998,0.055509961862166356,0.0010281155168221342,,43.35675557905175,14.976700624943138
262,0.2820632099992315,0.007408824178030632,0.0007333835982202562,0.008793604639224071,0.3652034791375913,0.0054015574269670194,0.000305372915329443,0.0006506517503905955,2.270654534354934,0.25294931818512306
263,0.3057544383150181,0.03630470694495786,0.0001675543020747804,0.304975643723884,0.5461847462043813,0.001083734652859555,0.00026950541071756414,0.010424407016086192,2.1287640832707977,0.26126018475095114
264,0.5986018359307539,0.0031185419534495297,0.00372628362168625,0.048886066079539825,0.919210177021427,0.00015203506647217622,9.619466489429787e-05,,2.021856966948114,0.2246330641164483
265,0.36953217083430046,0.021551928279909927,0.0002311753860807051,0.033962959548113014,1.3769772568918086,0.00011076535251439438,0.0002636412299544874,,2.0868131767800353,0.23872120926149346
266,0.5374409442957679,0.0016062866162424813,0.0005127688928365608,0.03627947000935444,0.9138209477517911,0.00023366011646830016,0.0016900597299722097,,2.1799060315909182,0.2429118553218038
267,0.11095441369556812,0.0547044872735218,0.0013408893737334147,0.10950225360424992,0.5955797466422511,0.010396892697966073,0.002262100632040706,0.1729629629639039,14.023902286707578,4.182729390139816
268,0.02770013872384991,,,,0.08312408903973367,,,,,
269,0.06123792313060676,,,,1.278876165929744,,,,,
270,0.2521592293280337,0.006697873154530742,0.00011933720503519366,0.1559627964243151,0.29124665106393705,0.032303122584111305,0.010873542055509666,0.007490408431185683,1.9890009414246217,0.22207742469255773
271,0.058863912622666825,,,,0.11480831589031486,,,,,
272,0.4940662098932472,0.0005621902149352761,0.00013192426511224664,,0.7510552072939845,8.664730561507681e-05,1.2475309263575863e-06,,2.0067236021318378,0.22295988732319827
273,0.08857530021306363,0.006508050555777776,9.420497057486235e-05,0.006847028051188641,0.09802475224051496,0.005935716189077162,1.7647040872847684e-05,0.010561290949253302,2.249987491049147,0.24600363771680736
274,0.21989693388885095,0.005543641441500539,0.00011203029002157794,0.020227259780361898,0.2296584646734893,0.005361819835632427,0.00034526846041824056,0.008549168494323215,2.255414489936597,0.2570155509857641
275,0.43309649171304143,0.003940362605194621,0.00024120337149663727,0.026897422862820236,1.9108723519565693,0.005248244549223621,0.0008758548620218924,,2.0346423212488434,0.22641219941935356
276,0.02257864149638532,,,,0.20961352927108257,,,,,
277,0.039963427310555535,0.008921096018006001,7.202706184711328e-06,0.008834646845593992,0.075011645925611,0.004126802744960928,0.0001962683269868575,0.002027826294422114,3.471870379064016,0.5401018453527927
278,0.6234945987042768,0.000142498058840056,9.182158397236406e-06,0.0023742412405242906,1.1038690324966398,1.7463354160543508e-05,2.4024620822660677e-05,0.0005845228400954523,2.4642548826670723,0.27332210517505884
279,0.03900261300157148,0.0457685573477402,2.8703750084926238e-05,0.09763742199708425,0.7916904006602288,0.0019109660956432432,1.335509428709449e-05,,2.5372895266341295,0.32356364933640447
280,0.1282999088957254,0.0685547919819215,0.0008280563018913457,0.10957464951831528,0.6419679138629356,0.004420911767069963,0.002966522271756414,0.027437769186899583,4.666580734618098,0.9387532700318374
281,0.06525168749539871,0.06060463056897038,0.00018320005597214666,0.15263899093991867,0.5014642760887341,0.002833811997010793,0.0010956284930270373,,18.902535947427587,5.878074610449541
282,0.016690652957162794,,,,0.2064639508621635,,,,,
283,0.5834191293494946,0.0005492423423009576,7.925863607565216e-05,0.08996402970140183,2.1451402996112923,3.294922990699583e-05,4.283911876482641e-06,,2.039059002485122,0.22652336048092517
284,0.14994449490024792,0.03095327269330154,0.00013673377371122063,0.07877237561936709,1.1763689808947702,0.0014622707678197814,0.0009677912115740893,0.00363486522947946,2.0863510647233707,0.23269666326187247
285,0.28917613541680537,0.028305525517656437,0.0007738225838018687,0.007878208314577058,0.316742362843236,0.0030107592461120452,0.0003125904375633039,0.06642414395621851,2.613080471084656,0.29231351131471967
286,0.018925813596433385,,,,0.39931158940511485,,,,,
287,0.09478186007595031,0.01771418722845632,0.0011335133271830672,0.06657635092373541,0.39189416991827514,0.02511341182328846,0.001383972105171264,0.007486960368937599,2.468544593838714,0.27391921204003744
288,0.15103271581850827,0.0047984670388959115,0.00012075880787329278,0.048769114162859964,0.6370923387824668,0.00015151401698200784,4.7879668269056805e-05,0.01065583773525736,2.2270819701088342,0.32268838274850054
289,0.16006226274890717,0.06340384931628537,4.180383762012196e-05,0.2375431635222503,0.7342681412994461,0.008891324982901707,0.006042389791614648,,3.1841952707417462,0.6590604319458172
290,0.016103834696550655,0.2390792659773484,0.0003530669942092306,0.045306843180291906,0.050306402283868436,0.03197123144230348,0.000979781198760956,0.00992943880927774,107.96273838796768,32.771625524038605
291,0.4938277326981219,0.0008117001609136509,5.228119946835884e-05,,2.0537940915907082,9.072756250083217e-06,1.4921060786581941e-05,,2.008756826325578,0.22320880065688992
292,0.06589788349259432,0.03463749707479037,0.0003510505300517528,0.07278689437791871,0.1749622636436146,0.030949244073254528,0.00031318521887577255,0.010416794286543548,11.650188782289543,3.345462484743444
293,0.009302880542602343,0.009837745876827928,1.0565675632138845e-05,,1.049439490773769,7.413424251454014e-05,0.0001040080823185052,0.0014290365584052785,2.142438167814113,0.23795312276651687
294,0.6965809956849561,0.00022910952270123932,0.00020156687455239318,,0.7532424607527737,0.0002076049190464179,5.021474471912315e-05,,2.0967178851022155,0.232734831390301
295,0.7691045480578185,0.00011753256252197586,1.2996812804924891e-05,,1.62384015710565,0.00012843939856797167,2.5395089817545803e-05,,2.0079759793066065,0.22319527950523946
296,0.05155945227614068,0.003479832067567238,1.3647951468786698e-05,0.004393751385458984,0.41374489353703203,0.000525248821609058,6.337913166899236e-06,0.00010159553915963174,2.0482467998407525,0.2276138391299739
297,0.019081658411471285,,,,0.09635823620714576,,,,,
298,0.15662139601913977,0.0008192603156378472,1.6783755887452245e-05,0.017376332413623477,0.2374934387346587,0.004117072709042046,0.0005828844068860433,0.0007918424153612438,2.1222951851665455,0.23599550279023798
299,0.05220849505895986,0.005449393772303182,0.0010591840118437785,0.0045210481759318894,1.0671579272450717,0.00012864873903682518,1.2756575894686298e-06,0.013966777321733619,2.26005369015263,0.2519143206951478
300,0.077326171823745,0.019874999470441905,3.2906253461878554e-05,0.020196639748629733,0.571288662624912,0.0006706652213673059,0.00041729393400136107,0.021221343567749983,2.308479209631272,0.25350600742141743
301,0.8427065308991342,0.0030787971461091776,0.00016994985848437112,,2.6952172446871017,0.00022923615196466162,0.0004197298519575359,,2.084185739431785,0.2555475667721321
302,0.16519475761222915,0.002504405072115174,1.003015967622924e-05,0.009480497760893568,0.5367372697510822,0.00020338703696046387,0.00015790907514864238,0.0017024099502925987,2.37880148574498,0.2643523523492618
303,0.18646786367273369,0.003455821823210125,0.0002240138476388753,0.016494515090027556,0.48470476034266047,0.000860522091637133,0.00010911585475723618,,2.099650063615578,0.2333485729058781
304,0.02817599588057166,,,,0.12806212385202217,,,,,
305,0.3094499716642058,0.014397918308017814,0.0006899721459646476,0.5647332931637036,0.37793482578136445,0.02921484132906349,0.011129803127273534,0.01073812194033717,15.50345662421292,3.2340130681966768
306,0.09678890631438195,0.0015393534474669602,6.42495666267693e-05,0.006767879680406333,1.4154786224271318,1.8118446970991962e-05,1.9633758647459876e-07,,2.2000334341229633,0.24498161457348674
307,0.13634335795932942,0.051072682644527814,0.0007905905016406472,0.028381242964674046,0.6491459807220269,0.012624247367155122,0.0002417442715953888,0.015984594278284206,9.212926487177844,2.5558478198797636
308,0.21150675328555132,0.027172123268436123,6.505783230786309e-05,0.30069041251988915,0.9495848449769859,0.005950392716577502,8.909529981922419e-05,,2.1747582074371783,0.24775344616053666
309,0.023469084424274457,,,,0.15672562834303042,,,,,
310,0.0030431435264997213,0.03256363391676027,4.22638049065503e-05,,0.8666864191611194,5.743689701673993e-05,8.062044370676178e-07,,2.1295068076241574,0.23791131037434374
311,0.23758158790344772,0.009542999174177445,0.0009306393276306983,0.029509648776283613,0.5472663800192781,0.033208194642865674,0.021549954482417744,0.02696603442655656,2.4417889877293293,0.27240916190753534
312,0.8908976933266155,0.00014097109815313836,2.8211778902523995e-06,,3.0787360252530807,1.8654507483847177e-06,2.0483485311422506e-06,,2.1819697982387574,0.2419228226839342
313,1.4218072333732223,7.280140678355579e-06,3.2963854259537594e-06,,1.5281833383239232,7.0814419011017125e-06,5.818355204548675e-06,,2.238115764767045,0.24814366362944124
314,0.0988611967962394,0.16619396262173933,0.0068939391941270104,0.061079133031907165,0.40040454424266037,0.02836920459656493,0.001974266535795581,0.03589063980832375,50.636185363173226,16.62102731796465
315,0.0824595667846486,0.07067942125958653,0.001263315209255995,0.11764582127575485,0.8409473731659001,0.0027579754543631753,0.0008008888478579742,,35.63495119816186,11.230473604743544
316,0.12652662023498756,0.01659879943109998,9.865521995062896e-05,0.03997058555534025,0.5016413647658124,0.000166783302703653,2.210376077512074e-05,,2.297191814740929,0.2551070416777756
317,0.04667686466469275,0.024812780277445864,0.0003131064240392496,0.04584495022158948,0.3098070686524037,0.005354723292183288,0.00023835844448196898,0.07877623438123497,1.8992336651853128,0.23689380226688322
318,0.0629005123850207,0.009871853997635405,0.00012471186139905084,0.01445773499581791,0.22357635034875692,0.011240313081694438,0.0017556432917239383,0.004712595081084287,2.0279139340982804,0.22515139883286103
319,0.0864184957928717,0.02829649476339391,9.10324936239601e-05,0.04634341041593172,0.40185962480841125,0.012884167414454967,0.006933702065304989,0.004034450718054742,54.39219045605851,19.191593928098357
320,0.5595178965858508,0.015644889622828603,0.005880441253894364,0.14700659490702733,0.8119040283613638,0.025942722453259407,0.011670215622557746,,2.002060207098391,0.2227056215267938
321,0.07312898469605714,,,,1.1737247818502399,,,,,
322,0.2883744312882075,0.0003944569001276819,5.85922188545307e-05,0.0038016802997724196,0.809100720057939,9.623901584466323e-05,6.1967599989549785e-06,,2.031679615832512,0.22574446045644486
323,0.18815514053494967,0.0019357161644360404,1.1765518244038344e-05,0.0030630354594003827,0.415687387604471,0.0005322084060737257,0.0001752848341509104,0.0017982884962728183,2.0894874812151354,0.23188148061939445
324,0.10111757511352368,0.2897158622866812,0.00013730866287097666,0.14922372860181018,2.001542380566631,0.0011143404008001254,0.002113348284511343,,111.90373510239364,35.115033902788696
325,2.189422310109793,1.586850771451112e-06,4.078829537408592e-07,,2.20506486758047,2.296650986636402e-06,5.069703704285555e-07,,2.1270207450549634,0.2372191862953537
326,0.1771281813715017,0.00682947870904415,0.00019671922485394808,0.013016388232558304,0.23832984282478908,0.01413778089227555,0.0006637958681210667,0.003574535850416332,2.116882349068783,0.2350022584713894
327,0.43282002010694626,0.0026221524126210857,0.00025238236986868976,0.03409347287937198,1.4448381845102596,0.00032611811810762196,0.000421109831771418,,2.052939226106188,0.22791124430916446
328,0.13241943783939802,0.009258177896960663,3.4236072156061435e-05,0.029927572736242424,0.48858059815781696,0.00020061209028556504,7.323666982780874e-05,,2.043138311123658,0.22696833853860324
329,0.007892721160066398,0.020082682334457664,7.526091842600119e-05,,0.6715626647471832,0.0008322855258730701,5.5285889673743554e-05,,2.1795967265292178,0.24549671367229847
330,0.039932743250112486,0.06417508286751737,0.00014153053005122577,0.031606186377505084,0.3246523403674273,0.0007325249795655539,0.0001750086480160834,0.008565115809727714,61.76119045351332,20.641229518364
331,0.6932244569800202,7.616678105425121e-05,4.0171630869074835e-06,,1.4091825321246243,6.352350158710428e-06,5.546297883085492e-06,,2.0232599854184268,0.22485650770165164
332,0.14604776308109818,0.04650229279993647,0.000179767340016098,0.0613055578443055,1.0131778000306881,0.0023271713806801847,0.0020581939697410447,0.001173883795434876,25.82186233486415,7.931972234360824
333,0.4874671581699365,0.0034486346981788094,0.0003413017681576359,,0.869083165729909,0.00028627430158850237,3.348577398523191e-06,,2.5284369062794854,0.2804110719312
334,0.028929113158821636,,,,1.238101458376325,,,,,
335,0.7167205436581767,0.003989324257012529,0.00607402010625139,,1.0266780380416412,0.008658478604343533,0.006538894323159872,0.07632335169163207,2.393748355540848,0.26783235622364865
336,0.7237287977080862,0.00014652350705548464,3.5129858240036544e-06,,1.148099489338915,0.000305875637470972,7.793700915653673e-05,7.459885720867215e-05,2.2220796204267828,0.2465938731854941
337,0.12950821725121384,0.028017796943846703,0.0005441581442823802,0.26918290299412495,0.220160547439882,0.002224644577075568,0.0005440870119974665,0.01846343812682099,2.4832142876619616,0.28830228931933105
338,0.06436720519396652,,,,0.14338183417935735,,,,,
339,0.29296557455681993,0.000130042259289768,3.8008872461087074e-06,0.0005567849709452683,0.34507442753489076,6.501295589005181e-05,1.159745815537179e-05,0.0001754809817389829,2.0199811065854667,0.22430395822217955
340,0.024785498574784407,,,,0.3620170134112032,,,,,
341,0.3118574916792371,0.0018488952868243235,4.628776721629379e-05,0.0446000198019733,0.7708819446137511,0.0001528697758842353,3.775189451175064e-06,,2.118684591013821,0.23538223527837382
342,0.3390547040010098,,,,0.9090029897747476,,,,,
343,0.27844746922959046,0.013055277176662647,0.0016283322711724095,0.016816921894459602,0.4265040461397121,0.002529892661869774,0.0003916918896731496,0.0022866818377927315,2.193203126241066,0.2436361933783874
344,0.054398138260989055,,,,0.5322356731362993,,,,,
345,0.031975097238709935,0.13600864135596033,7.240064613037541e-05,0.06284348708496927,0.2490622768346049,0.014630620802063832,0.0003380883319570694,0.002655612032764509,66.51374749899244,19.105382951920348
346,0.03236533169696636,,,,0.10539860188073395,,,,,
347,0.05566568606141862,,,,3.060708769173223,,,,,
348,0.2071309807069682,,,,0.5202739247034801,,,,,
349,0.9449865836452812,0.0003338984504814199,1.3592546887391396e-05,,1.408566831792462,1.3352594137681716e-05,3.505298697935459e-06,,2.2800969076560844,0.2518460840472279
350,0.8473636979467745,,,,1.4500106953242424,,,,,
351,0.885463927610788,4.459984973441417e-05,1.5009763060116344e-05,,2.150803938200531,4.23779761736147e-06,5.305976579376156e-06,,2.368367404141024,0.26338004023358635
352,0.7060893103175621,0.0005862552299829932,3.9597737720311977e-05,,0.902244004057436,0.00035240984346899764,0.0004927779304047877,,2.1619824705321236,0.24005143945747123
353,0.1321567810193464,0.0521449817122159,0.00011962983348818769,0.10339999819169844,2.064843857966799,1.3311377994674415e-05,2.4604469144619102e-05,,2.5028907951331023,0.3044477330011271
354,0.17239319594539837,0.002033718140530835,0.00025313942095173624,0.0009746107509166844,0.3869112948065502,0.00030145009839972726,1.557600235178051e-06,7.582148921198425e-05,2.1275751797716733,0.2363794857323676
355,1.3008304117585752,1.1622280674356627e-05,4.485180463091823e-06,,1.5127703221626287,1.2583991579112774e-05,8.434343609751472e-06,,2.1878693722654594,0.24270003035924756
356,0.060557965467115754,0.01455928366538504,0.00028625853982243947,0.14900150169982387,0.23851876904777924,0.07281045724989313,0.017275779669281382,0.004443115499702584,1.9704998348286038,0.2276989369703088
357,0.19911249207142856,0.25154154837265763,0.0001934156787984351,,1.5968415872194197,0.0012531566866716092,0.0005078272233655583,,,
